2026-04-23 18:17:44,577 - INFO -  
===== general parameters =====
SEED: 42
DEVICE: cuda

BATCH_SIZE: 16
input_img_shape: (3, 224, 224)
split_level: video_id

===== train parameters =====

LR: 0.0001


CV_N: 5
EPOCHS: 10
STEP_BATCH_LOG: 10

===== about model and save =====
base_dir_for_model_save: ..\models_checkpoints

model_name: resnet_18_backbone_cv
prefix_train: full_tuning_patient

===== comments =====
LCA
cross-validation
split patient level
SGDM optimizer
use augmentation
use ImageNet stats for (mean, std) normalization 

2026-04-23 18:17:46,444 - INFO - Fold 1
2026-04-23 18:17:46,473 - INFO - 
    ======= about folds =======
    ((5601, 8), (1679, 8))
    set()
    label
0    2619
1    2982
Name: image_path, dtype: int64     
    label
0    1021
1     658
Name: image_path, dtype: int64
    
2026-04-23 18:17:47,405 - INFO - 
    Всего параметров: 11,177,538
    Обучаемых:       11,177,538
    
2026-04-23 18:19:36,987 - INFO - epoch 2 | batch 200 | train_loss: 0.00340538
2026-04-23 18:19:37,809 - INFO - epoch 2 | batch 210 | train_loss: 0.00359138
2026-04-23 18:19:38,627 - INFO - epoch 2 | batch 220 | train_loss: 0.00375251
2026-04-23 18:19:39,434 - INFO - epoch 2 | batch 230 | train_loss: 0.00368519
2026-04-23 18:19:40,242 - INFO - epoch 2 | batch 240 | train_loss: 0.00405992
2026-04-23 18:19:41,047 - INFO - epoch 2 | batch 250 | train_loss: 0.00414347
2026-04-23 18:19:41,851 - INFO - epoch 2 | batch 260 | train_loss: 0.00409440
2026-04-23 18:19:42,656 - INFO - epoch 2 | batch 270 | train_loss: 0.00402078
2026-04-23 18:19:43,463 - INFO - epoch 2 | batch 280 | train_loss: 0.00393529
2026-04-23 18:19:44,273 - INFO - epoch 2 | batch 290 | train_loss: 0.00387767
2026-04-23 18:19:45,082 - INFO - epoch 2 | batch 300 | train_loss: 0.00391177
2026-04-23 18:19:45,892 - INFO - epoch 2 | batch 310 | train_loss: 0.00400275
2026-04-23 18:19:46,702 - INFO - epoch 2 | batch 320 | train_loss: 0.00400068
2026-04-23 18:19:47,507 - INFO - epoch 2 | batch 330 | train_loss: 0.00393352
2026-04-23 18:19:48,312 - INFO - epoch 2 | batch 340 | train_loss: 0.00387328
2026-04-23 18:19:49,114 - INFO - epoch 2 | batch 350 | train_loss: 0.00380612
2026-04-23 18:20:00,803 - INFO - ================= epoch end =================
2026-04-23 18:20:00,812 - INFO - epoch 2 | train_loss: 0.06120349 | valid_loss: 2.62198521 | valid balanc. acc.: 0.58430185
2026-04-23 18:20:00,812 - INFO - metrics:
{'accuracy': 0.5348421679571174, 'balanced_accuracy': 0.5843018496080783, 'f1': 0.5780659103187467, 'precision': 0.4484492875104778, 'recall': 0.8130699088145896}
2026-04-23 18:20:01,602 - INFO - epoch 3 | batch 10 | train_loss: 0.00337820
2026-04-23 18:20:02,404 - INFO - epoch 3 | batch 20 | train_loss: 0.00453769
2026-04-23 18:20:03,202 - INFO - epoch 3 | batch 30 | train_loss: 0.00334158
2026-04-23 18:20:04,010 - INFO - epoch 3 | batch 40 | train_loss: 0.00305489
2026-04-23 18:20:04,812 - INFO - epoch 3 | batch 50 | train_loss: 0.00300209
2026-04-23 18:20:05,625 - INFO - epoch 3 | batch 60 | train_loss: 0.00261413
2026-04-23 18:20:06,432 - INFO - epoch 3 | batch 70 | train_loss: 0.00235101
2026-04-23 18:20:07,236 - INFO - epoch 3 | batch 80 | train_loss: 0.00223974
2026-04-23 18:20:08,039 - INFO - epoch 3 | batch 90 | train_loss: 0.00213071
2026-04-23 18:20:08,841 - INFO - epoch 3 | batch 100 | train_loss: 0.00201148
2026-04-23 18:20:09,644 - INFO - epoch 3 | batch 110 | train_loss: 0.00193005
2026-04-23 18:20:10,442 - INFO - epoch 3 | batch 120 | train_loss: 0.00181165
2026-04-23 18:20:11,250 - INFO - epoch 3 | batch 130 | train_loss: 0.00182883
2026-04-23 18:20:12,050 - INFO - epoch 3 | batch 140 | train_loss: 0.00245675
2026-04-23 18:20:12,852 - INFO - epoch 3 | batch 150 | train_loss: 0.00267638
2026-04-23 18:20:13,654 - INFO - epoch 3 | batch 160 | train_loss: 0.00309449
2026-04-23 18:20:14,456 - INFO - epoch 3 | batch 170 | train_loss: 0.00314895
2026-04-23 18:20:15,262 - INFO - epoch 3 | batch 180 | train_loss: 0.00308995
2026-04-23 18:20:16,062 - INFO - epoch 3 | batch 190 | train_loss: 0.00314043
2026-04-23 18:20:16,866 - INFO - epoch 3 | batch 200 | train_loss: 0.00325074
2026-04-23 18:20:17,666 - INFO - epoch 3 | batch 210 | train_loss: 0.00322771
2026-04-23 18:20:18,472 - INFO - epoch 3 | batch 220 | train_loss: 0.00316506
2026-04-23 18:20:19,278 - INFO - epoch 3 | batch 230 | train_loss: 0.00340445
2026-04-23 18:20:20,074 - INFO - epoch 3 | batch 240 | train_loss: 0.00345047
2026-04-23 18:20:20,923 - INFO - epoch 3 | batch 250 | train_loss: 0.00341628
2026-04-23 18:20:21,733 - INFO - epoch 3 | batch 260 | train_loss: 0.00335578
2026-04-23 18:20:22,539 - INFO - epoch 3 | batch 270 | train_loss: 0.00333525
2026-04-23 18:20:23,344 - INFO - epoch 3 | batch 280 | train_loss: 0.00325245
2026-04-23 18:20:24,142 - INFO - epoch 3 | batch 290 | train_loss: 0.00319120
2026-04-23 18:20:24,950 - INFO - epoch 3 | batch 300 | train_loss: 0.00318725
2026-04-23 18:20:25,753 - INFO - epoch 3 | batch 310 | train_loss: 0.00315237
2026-04-23 18:20:26,556 - INFO - epoch 3 | batch 320 | train_loss: 0.00306546
2026-04-23 18:20:27,362 - INFO - epoch 3 | batch 330 | train_loss: 0.00300538
2026-04-23 18:20:28,163 - INFO - epoch 3 | batch 340 | train_loss: 0.00321127
2026-04-23 18:20:28,968 - INFO - epoch 3 | batch 350 | train_loss: 0.00316957
2026-04-23 18:20:41,090 - INFO - ================= epoch end =================
2026-04-23 18:20:41,091 - INFO - epoch 3 | train_loss: 0.05109391 | valid_loss: 2.57850239 | valid balanc. acc.: 0.54450089
2026-04-23 18:20:41,092 - INFO - metrics:
{'accuracy': 0.5008933889219773, 'balanced_accuracy': 0.5445008916105255, 'f1': 0.5395604395604395, 'precision': 0.4225473321858864, 'recall': 0.7462006079027356}
2026-04-23 18:20:41,900 - INFO - epoch 4 | batch 10 | train_loss: 0.00093512
2026-04-23 18:20:42,715 - INFO - epoch 4 | batch 20 | train_loss: 0.00088637
2026-04-23 18:20:43,545 - INFO - epoch 4 | batch 30 | train_loss: 0.00191885
2026-04-23 18:20:44,354 - INFO - epoch 4 | batch 40 | train_loss: 0.00188868
2026-04-23 18:20:45,162 - INFO - epoch 4 | batch 50 | train_loss: 0.00178744
2026-04-23 18:20:45,964 - INFO - epoch 4 | batch 60 | train_loss: 0.00217689
2026-04-23 18:20:46,779 - INFO - epoch 4 | batch 70 | train_loss: 0.00199474
2026-04-23 18:20:47,582 - INFO - epoch 4 | batch 80 | train_loss: 0.00181349
2026-04-23 18:20:48,382 - INFO - epoch 4 | batch 90 | train_loss: 0.00188952
2026-04-23 18:20:49,193 - INFO - epoch 4 | batch 100 | train_loss: 0.00192671
2026-04-23 18:20:49,997 - INFO - epoch 4 | batch 110 | train_loss: 0.00177576
2026-04-23 18:20:50,802 - INFO - epoch 4 | batch 120 | train_loss: 0.00170453
2026-04-23 18:20:51,611 - INFO - epoch 4 | batch 130 | train_loss: 0.00167098
2026-04-23 18:20:52,420 - INFO - epoch 4 | batch 140 | train_loss: 0.00160477
2026-04-23 18:20:53,224 - INFO - epoch 4 | batch 150 | train_loss: 0.00153082
2026-04-23 18:20:54,031 - INFO - epoch 4 | batch 160 | train_loss: 0.00152235
2026-04-23 18:20:54,837 - INFO - epoch 4 | batch 170 | train_loss: 0.00148376
2026-04-23 18:20:55,691 - INFO - epoch 4 | batch 180 | train_loss: 0.00147360
2026-04-23 18:20:56,498 - INFO - epoch 4 | batch 190 | train_loss: 0.00160921
2026-04-23 18:20:57,378 - INFO - epoch 4 | batch 200 | train_loss: 0.00182978
2026-04-23 18:20:58,192 - INFO - epoch 4 | batch 210 | train_loss: 0.00176980
2026-04-23 18:20:59,030 - INFO - epoch 4 | batch 220 | train_loss: 0.00174761
2026-04-23 18:20:59,835 - INFO - epoch 4 | batch 230 | train_loss: 0.00168769
